,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
1309,52101693,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,2.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1800.0,12222.22,DHA Phase 5,Sindh,DHA Defence,Flats
1310,51805050,Karachi,3.0,7.0,7.0,0.0,1.0,1.0,16.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,36666.67,DHA Phase 8,Sindh,DHA Defence,Houses
1311,51561329,Karachi,,2.0,2.0,1.0,1.0,2.0,1.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1098.0,10928.96,DHA Phase 2 Extension,Sindh,DHA Defence,Flats
1312,51951989,Karachi,1.0,3.0,3.0,2.0,1.0,2.0,8.0, For Sale," Island, Karachi, Sindh, ",Relatively New,2304.0,34722.22,Bath Island,Sindh, Island,Flats
1313,51877670,Karachi,3.0,4.0,4.0,1.0,1.0,1.0,1.78, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",New Property,3150.0,5650.79,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1314,51805082,Karachi,,,,,,,3.5, For Sale,"North Karachi, Karachi, Sindh, ",Undefined,1080.0,32407.41,North Karachi ,Sindh,North Karachi,Houses
1315,52130147,Karachi,,,,,,,1.05, For Sale,"North Karachi, Karachi, Sindh, ",Undefined,1197.0,8771.93,North Karachi ,Sindh,North Karachi,Flats
1316,52034857,Karachi,2.0,5.0,6.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.22,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1317,52011323,Karachi,2.0,5.0,6.0,0.0,0.0,0.0,8.25, For Sale,Gulshan,New Property,3600.0,22916.67,Gulshan,Sindh,Gulshan,Houses
1318,51986548,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,3.82, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,14148.15,Askari 5 ,Sindh,Cantt,Flats
1319,52011360,Karachi,4.0,5.0,6.0,2.0,2.0,2.0,1.45, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,1098.0,13205.83,Malir Cantonment,Sindh,Cantt,Flats
1320,51991079,Karachi,,4.0,4.0,1.0,1.0,1.0,1.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,3150.0,4444.44,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1321,49942061,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,1.45, For Sale,Gulistan,New Property,1449.0,10006.9,Gulistan,Sindh,Gulistan,Flats
1322,48799899,Karachi,1.0,6.0,8.0,1.0,2.0,2.0,7.5, For Sale,Gulistan,New Property,2700.0,27777.78,Gulistan,Sindh,Gulistan,Houses
1323,52133519,Karachi,3.0,6.0,6.0,1.0,2.0,1.0,20.0,,"DHA Defence, Karachi, Sindh, ",New Property,,,DHA Phase 5,Sindh,DHA Defence,Houses
1324,46085146,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,1.85, For Sale,Gulistan,Relatively New,1980.0,9343.43,Gulistan,Sindh,Gulistan,Upper
1325,51877671,Karachi,3.0,5.0,5.0,1.0,2.0,1.0,4.05, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,4500.0,9000.0,Bahria Paradise,Sindh,Bahria Town Karachi,Houses
1326,50836828,Karachi,1.0,4.0,5.0,0.0,2.0,0.0,4.25, For Sale,"North Karachi, Karachi, Sindh, ",New Property,2160.0,19675.93,North Karachi,Sindh,North Karachi,Houses
1327,52011390,Karachi,,0.0,0.0,0.0,0.0,0.0,1.6, For Sale,"Malir, Karachi, Sindh, ",Undefined,1098.0,14571.95,Roomi Residency,Sindh,Malir,Flats
1328,52098180,Karachi,,3.0,3.0,1.0,1.0,1.0,1.32, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,11733.33,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1329,47399040,Karachi,6.0,4.0,5.0,3.0,3.0,1.0,23.0,,"DHA Defence, Karachi, Sindh, ",New Property,,,DHA Phase 8,Sindh,DHA Defence,Houses
1330,52091169,Karachi,,4.0,4.0,0.0,0.0,0.0,8.65, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,3600.0,24027.78,DHA Phase 4,Sindh,DHA Defence,Houses
1331,51746574,Karachi,,5.0,5.0,0.0,1.0,1.0,2.7, For Sale,Gulistan,Undefined,1350.0,20000.0,Gulistan,Sindh,Gulistan,Houses
1332,51938189,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,2.0, For Sale,Gulistan,Relatively New,1449.0,13802.62,Gulistan,Sindh,Gulistan,Flats
1333,51925067,Karachi,1.0,3.0,3.0,2.0,1.0,1.0,2.25, For Sale,Gulistan,Old Property,1647.0,13661.2,Gulistan,Sindh,Gulistan,Flats
1334,52133457,Karachi,4.0,6.0,6.0,1.0,2.0,1.0,22.0,,"DHA Defence, Karachi, Sindh, ",New Property,,,DHA Phase 8,Sindh,DHA Defence,Houses
1335,51988199,Karachi,3.0,3.0,3.0,1.0,2.0,1.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Moderately Old,1125.0,6666.67,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1336,52041848,Karachi,,5.0,5.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2448.0,11642.16,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1337,25757819,Karachi,1.0,1.0,1.0,1.0,1.0,2.0,9.5, For Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh, ",Relatively New,4203.0,22602.9,Navy Housing Scheme Karsaz,Sindh,Navy Housing Scheme Karsaz,Flats
1338,52014665,Karachi,2.0,3.0,4.0,1.0,1.0,1.0,1.42, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6713.95,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1339,52070403,Karachi,4.0,2.0,2.0,2.0,1.0,1.0,2.4, For Sale,"Defence View Society, Karachi, Sindh, ",Undefined,1755.0,13675.21,Defence View Society,Sindh,Defence View Society,Flats
1340,46892219,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,2.7, For Sale,Gulistan,Relatively New,2403.0,11235.96,Gulistan,Sindh,Gulistan,Flats
1341,52037806,Karachi,,,,,,,2.5, For Sale,"Clifton, Karachi, Sindh, ",Undefined,1701.0,14697.24,Clifton ,Sindh,Clifton,Flats
1342,52077863,Karachi,,4.0,6.0,1.0,2.0,1.0,3.98, For Sale,"Saadi Road, Karachi, Sindh, ",Undefined,3600.0,11055.56,Tulip Tower,Sindh,Saadi Road,Flats
1343,52125628,Karachi,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2403.0,9363.3,North Nazimabad ,Sindh,North Nazimabad,Flats
1344,49821282,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1647.0,13661.2,Clifton ,Sindh,Clifton,Flats
1345,51966816,Karachi,400.0,4.0,4.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1346,52098384,Karachi,3.0,6.0,7.0,0.0,2.0,2.0,4.0, For Sale,Gulistan,Relatively New,1080.0,37037.04,Gulistan,Sindh,Gulistan,Houses
1347,52067734,Karachi,,2.0,2.0,0.0,1.0,0.0,2.6, For Sale,Gulshan,Under Construction,1098.0,23679.42,Bahadurabad,Sindh,Gulshan,Upper
1348,52126802,Karachi,,9.0,10.0,1.0,2.0,1.0,6.75, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,3600.0,18750.0,Saadi Town ,Sindh,Scheme 33,Houses
1349,52129800,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,2.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1800.0,13333.33,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1350,52125579,Karachi,,4.0,4.0,0.0,1.0,0.0,2.9, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2160.0,13425.93,North Nazimabad ,Sindh,North Nazimabad,Lower
1351,52125058,Karachi,,,,,,,10.6, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,23555.56,DHA Phase 6,Sindh,DHA Defence,Houses
1352,52122652,Karachi,,0.0,0.0,0.0,0.0,0.0,0.95, For Sale,Gulshan,Undefined,801.0,11860.17,Sadaf Cooperative Housing Society,Sindh,Gulshan,Flats
1353,52130148,Karachi,3.0,6.0,8.0,1.0,2.0,1.0,0.58, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1098.0,5282.33,North Karachi ,Sindh,North Karachi,Flats
1354,51298140,Karachi,2.0,5.0,6.0,1.0,1.0,1.0,4.4, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,13037.04,Askari 6,Sindh,Cantt,Flats
1355,48087106,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,1422.0,37974.68,HMR Waterfront,Sindh,DHA Defence,Flats
1356,51944562,Karachi,6.0,6.0,7.0,0.0,0.0,0.0,42.0,,"DHA Defence, Karachi, Sindh, ",Relatively New,,,DHA Phase 8,Sindh,DHA Defence,Houses
1357,51940860,Karachi,1.0,0.0,0.0,0.0,0.0,0.0,3.2, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,1692.0,18912.53,Garden East,Sindh,Jamshed Town,Flats
1358,52125627,Karachi,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2403.0,9363.3,North Nazimabad ,Sindh,North Nazimabad,Flats
1359,52125580,Karachi,,2.0,2.0,0.0,1.0,0.0,0.7, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,954.0,7337.53,Nazimabad ,Sindh,Nazimabad,Flats
1360,52127073,Karachi,,,,,,,1.7, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1800.0,9444.44,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1361,52127077,Karachi,,,,,,,4.6, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,4500.0,10222.22,Bahria Paradise ,Sindh,Bahria Town Karachi,Houses
1362,52127075,Karachi,1.0,2.0,2.0,0.0,1.0,0.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6382.98,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1363,52132468,Karachi,,4.0,4.0,0.0,2.0,0.0,6.5, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2160.0,30092.59,Shadman Town ,Sindh,North Nazimabad,Houses
1364,52072107,Karachi,,4.0,4.0,0.0,2.0,0.0,2.0, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,3150.0,6349.21,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1365,47415417,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,6.0, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,17777.78,Askari 6,Sindh,Cantt,Houses
1366,52025212,Karachi,,3.0,3.0,1.0,0.0,0.0,1.25, For Sale,Gulshan,Old Property,1296.0,9645.06,Gulshan,Sindh,Gulshan,Flats
1367,52091350,Karachi,,0.0,0.0,0.0,0.0,0.0,3.4,,"DHA Defence, Karachi, Sindh, ",Undefined,,,HMR Waterfront,Sindh,DHA Defence,Flats
1368,42475075,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,12.75, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,3204.0,39794.01,Emaar Panorama,Sindh,DHA Defence,Flats
1369,52061224,Karachi,4.0,6.0,6.0,1.0,2.0,2.0,9.25, For Sale,"DHA Defence, Karachi, Sindh, ",Moderately Old,4500.0,20555.56,DHA Phase 5,Sindh,DHA Defence,Houses
1370,52127076,Karachi,,,,,,,1.7, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,3150.0,5396.83,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1371,52127074,Karachi,,,,,,,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1372,51942728,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,6.25, For Sale,"Jamshed Town, Karachi, Sindh, ",Moderately Old,2502.0,24980.02,PECHS Block 2,Sindh,Jamshed Town,Lower
1373,52100211,,,2.0,2.0,0.0,1.0,0.0,14.0,,"DHA City Karachi, Karachi, Sindh, ",Undefined,,,DHA City Karachi,Sindh,DHA City Karachi,
1374,51900172,Karachi,2.0,6.0,7.0,1.0,2.0,1.0,3.85, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,2160.0,17824.07,Saadi Town,Sindh,Scheme 33,Houses
1375,51725537,Karachi,6.0,13.0,13.0,1.0,4.0,4.0,8.6, For Sale,Gulistan,New Property,3600.0,23888.89,Sindh Baloch Housing Society,Sindh,Gulistan,Houses
1376,52020162,Karachi,2.0,3.0,3.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,1368.0,9868.42,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1377,50921716,Karachi,4.0,4.0,4.0,2.0,2.0,0.0,2.1, For Sale,Gulistan,Relatively New,1080.0,19444.44,Gulistan,Sindh,Gulistan,Houses
1378,51722863,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.22,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1379,48229014,Karachi,,0.0,0.0,0.0,1.0,0.0,14.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,32222.22,DHA Phase 6,Sindh,DHA Defence,Houses
1380,50174451,Karachi,,3.0,3.0,2.0,2.0,1.0,5.65, For Sale," Island, Karachi, Sindh, ",Relatively New,2115.0,26713.95,Bath Island,Sindh, Island,Flats
1381,51891902,Karachi,,3.0,3.0,0.0,2.0,2.0,14.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,32222.22,DHA Phase 6,Sindh,DHA Defence,Houses
1382,52073634,Karachi,,,,,,,2.9, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,1998.0,14514.51,DHA Phase 7,Sindh,DHA Defence,Flats
1383,52102121,Karachi,1.0,5.0,7.0,1.0,3.0,1.0,13.0, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,28888.89,DHA Phase 8,Sindh,DHA Defence,Houses
1384,52079682,Karachi,2.0,6.0,7.0,2.0,2.0,2.0,14.75, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,32777.78,DHA Phase 6,Sindh,DHA Defence,Houses
1385,52112978,Karachi,,3.0,3.0,1.0,1.0,1.0,25.0,,"DHA Defence, Karachi, Sindh, ",Undefined,,,DHA Phase 6,Sindh,DHA Defence,Houses
1386,52021813,Karachi,2.0,5.0,5.0,1.0,1.0,1.0,9.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,4500.0,21777.78,Falcon Complex New Malir,Sindh,Malir,Houses
1387,51938721,Karachi,,3.0,3.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1388,52143268,Karachi,,4.0,4.0,0.0,1.0,0.0,2.3, For Sale,"DHA Defence, Karachi, Sindh, ",Old Property,1998.0,11511.51,DHA Phase 2 Extension,Sindh,DHA Defence,Flats
1389,50953726,Karachi,,3.0,3.0,2.0,1.0,0.0,2.9, For Sale,Gulshan,Relatively New,1980.0,14646.46,Gulshan,Sindh,Gulshan,Upper
1390,51954564,Karachi,,5.0,5.0,0.0,2.0,0.0,3.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2448.0,13684.64,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1391,49663553,Karachi,2.0,3.0,3.0,0.0,0.0,0.0,2.75, For Sale,Gulistan,Relatively New,1800.0,15277.78,Gulistan,Sindh,Gulistan,Flats
1392,52012922,Karachi,,3.0,3.0,1.0,0.0,0.0,2.65,,"DHA Defence, Karachi, Sindh, ",Undefined,,,DHA Phase 7 Extension,Sindh,DHA Defence,Flats
1393,52046855,Karachi,,2.0,2.0,0.0,0.0,0.0,5.83,,"DHA Defence, Karachi, Sindh, ",Relatively New,,,HMR Waterfront,Sindh,DHA Defence,Flats
1394,52030038,Karachi,3.0,6.0,5.0,0.0,1.0,1.0,7.4, For Sale,"Malir, Karachi, Sindh, ",Relatively New,3150.0,23492.06,Falcon Complex New Malir,Sindh,Malir,Houses
1395,52121837,Karachi,,0.0,0.0,0.0,0.0,0.0,1.45, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2115.0,6855.79,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1396,51983578,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,Gulistan,New Property,2160.0,25000.0,Gulistan,Sindh,Gulistan,Houses
1397,52143266,Karachi,,,,,,,6.85, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,2664.0,25713.21,Emaar Coral Towers,Sindh,DHA Defence,Flats
1398,51564423,Karachi,,4.0,5.0,0.0,2.0,0.0,2.2, For Sale,Gulshan,Undefined,1080.0,20370.37,Sadaf Cooperative Housing Society,Sindh,Gulshan,Houses
1399,51164362,Karachi,4.0,5.0,5.0,1.0,1.0,1.0,6.35, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,18814.81,Askari 6,Sindh,Cantt,Houses
1400,51622608,Karachi,,3.0,3.0,1.0,1.0,0.0,3.6, For Sale,"Cantt, Karachi, Sindh, ",Undefined,2403.0,14981.27,Askari 5 ,Sindh,Cantt,Flats
1401,52040838,Karachi,,8.0,1.0,1.0,1.0,1.0,0.28, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,279.0,10035.84,Bahria Town ,Sindh,Bahria Town Karachi,Flats
1402,52079448,Karachi,,5.0,6.0,1.0,1.0,1.0,9.0, For Sale,"Cantt, Karachi, Sindh, ",Undefined,4500.0,20000.0,Askari 5 ,Sindh,Cantt,Houses
1403,51378398,Karachi,2.0,5.0,5.0,1.0,1.0,1.0,10.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,4500.0,24000.0,Falcon Complex New Malir,Sindh,Malir,Houses
1404,46454396,Karachi,,3.0,3.0,0.0,1.0,0.0,7.0, For Sale,Gulistan,Relatively New,2574.0,27195.03,Askari 4,Sindh,Gulistan,Flats
1405,52120996,Karachi,,8.0,8.0,0.0,2.0,0.0,5.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2304.0,22786.46,North Nazimabad ,Sindh,North Nazimabad,Houses
1406,52115591,Karachi,1.0,3.0,4.0,1.0,2.0,1.0,5.5, For Sale,Gulistan,Relatively New,2745.0,20036.43,Askari 4,Sindh,Gulistan,Flats
1407,52125581,Karachi,,2.0,2.0,0.0,1.0,0.0,0.6, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,954.0,6289.31,Nazimabad ,Sindh,Nazimabad,Flats
1408,51791636,Karachi,,4.0,4.0,1.0,1.0,1.0,2.85, For Sale,"North Nazimabad, Karachi, Sindh, ",Relatively New,2430.0,11728.4,North Nazimabad ,Sindh,North Nazimabad,Upper
1409,52048568,Karachi,1.0,4.0,4.0,1.0,2.0,1.0,1.5, For Sale,"Gadap Town, Karachi, Sindh, ",Undefined,1080.0,13888.89,Gulshan,Sindh,Gadap Town,Houses
1410,52053060,Karachi,1.0,6.0,7.0,0.0,2.0,0.0,3.0, For Sale,"Gadap Town, Karachi, Sindh, ",Undefined,1800.0,16666.67,Gulshan,Sindh,Gadap Town,Houses
1411,51244707,Karachi,,5.0,4.0,0.0,0.0,0.0,6.3, For Sale,"Cantt, Karachi, Sindh, ",Undefined,3375.0,18666.67,Askari 6,Sindh,Cantt,Houses
1412,52085776,Karachi,,4.0,4.0,0.0,0.0,0.0,1.85, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,3150.0,5873.02,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1413,52085610,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,1.2, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,10666.67,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1414,52018256,Karachi,2.0,6.0,6.0,2.0,2.0,1.0,12.5, For Sale,"DHA Defence, Karachi, Sindh, ",Old Property,4500.0,27777.78,DHA Phase 6,Sindh,DHA Defence,Houses
1415,52121225,Karachi,1.0,2.0,2.0,0.0,1.0,1.0,1.1, For Sale,"PIB Colony, Karachi, Sindh, ",Undefined,900.0,12222.22,PIB Colony,Sindh,PIB Colony,Flats
1416,51990260,Karachi,,3.0,3.0,1.0,2.0,1.0,1.15, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Old Property,1125.0,10222.22,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1417,48799520,Karachi,2.0,4.0,4.0,1.0,2.0,1.0,1.12, For Sale,"Karachi Motorway, Karachi, Sindh, ",Relatively New,1080.0,10370.37,Saima Villas,Sindh,Karachi Motorway,Houses
1418,52077185,Karachi,8.0,6.0,7.0,2.0,2.0,2.0,42.0,,"DHA Defence, Karachi, Sindh, ",Under Construction,,,DHA Phase 8 ,Sindh,DHA Defence,Houses
1419,52079866,Karachi,,3.0,3.0,0.0,1.0,1.0,1.2, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,1350.0,8888.89,Nazimabad 3,Sindh,Nazimabad,Flats
1420,51013312,Karachi,,2.0,2.0,1.0,1.0,1.0,3.56, For Sale,"Cantt, Karachi, Sindh, ",Moderately Old,2241.0,15885.77,Askari 5 ,Sindh,Cantt,Flats
1421,51504861,Karachi,1.0,2.0,2.0,0.0,1.0,1.0,2.4, For Sale,"Nazimabad, Karachi, Sindh, ",Relatively New,2070.0,11594.2,Nazimabad 2 ,Sindh,Nazimabad,Upper
1422,52006158,Karachi,,0.0,0.0,0.0,0.0,0.0,1.15, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,1080.0,10648.15,Nazimabad 2 ,Sindh,Nazimabad,Lower
1423,52073735,Karachi,,7.0,5.0,1.0,3.0,2.0,20.0, For Sale,"Tariq Road, Karachi, Sindh, ",Undefined,4320.0,46296.3,Tariq Road,Sindh,Tariq Road,Houses
1424,52062153,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,4.7, For Sale,"Cantt, Karachi, Sindh, ",New Property,2970.0,15824.92,Askari 5 ,Sindh,Cantt,Flats
1425,52056544,Karachi,1.0,4.0,5.0,1.0,2.0,1.0,3.07, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,1080.0,28425.93,Capital Cooperative Housing Society,Sindh,Scheme 33,Houses
1426,51615233,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,2.4, For Sale,Gulistan,Relatively New,1701.0,14109.35,Kings Presidency,Sindh,Gulistan,Flats
1427,52129561,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,2.15, For Sale,"North Nazimabad, Karachi, Sindh, ",New Property,1503.0,14304.72,North Nazimabad ,Sindh,North Nazimabad,Flats
1428,52114880,Karachi,1.0,2.0,3.0,0.0,1.0,1.0,2.85, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,1746.0,16323.02,DHA Phase 6,Sindh,DHA Defence,Flats
1429,52129213,Karachi,,2.0,2.0,0.0,1.0,0.0,0.56,,"Malir, Karachi, Sindh, ",Undefined,,,Falaknaz Dreams,Sindh,Malir,Flats
1430,51894976,Karachi,1.0,4.0,6.0,1.0,2.0,1.0,1.85, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,1080.0,17129.63,Saadi Town,Sindh,Scheme 33,Houses
1431,51940967,Karachi,1.0,3.0,3.0,2.0,1.0,2.0,4.5, For Sale,Gulistan,Moderately Old,1440.0,31250.0,Gulistan,Sindh,Gulistan,Houses
1432,51493706,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,3.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,1701.0,20576.13,Ittehad Commercial Area,Sindh,DHA Defence,Flats
1433,51089500,Karachi,1.0,2.0,2.0,0.0,1.0,1.0,0.58, For Sale,"North Karachi, Karachi, Sindh, ",Old Property,900.0,6444.44,North Karachi,Sindh,North Karachi,Flats
1434,51960523,Karachi,,,,,,,0.8, For Sale,"Scheme 33, Karachi, Sindh, ",Undefined,801.0,9987.52,Capital Cooperative Housing Society,Sindh,Scheme 33,Flats
1435,52078924,Karachi,2.0,3.0,3.0,0.0,1.0,0.0,1.3, For Sale,Gulistan,Relatively New,1503.0,8649.37,Kings Classic,Sindh,Gulistan,Flats
1436,50780997,Karachi,,3.0,4.0,0.0,0.0,1.0,8.0,,"DHA Defence, Karachi, Sindh, ",Undefined,,,HMR Waterfront,Sindh,DHA Defence,Flats
1437,51501477,Karachi,,4.0,5.0,0.0,0.0,0.0,9.8,,"DHA Defence, Karachi, Sindh, ",Undefined,,,HMR Waterfront,Sindh,DHA Defence,Flats
1438,51104247,Karachi,1.0,3.0,4.0,1.0,1.0,1.0,5.75, For Sale," Island, Karachi, Sindh, ",New Property,2349.0,24478.5,Bath Island,Sindh, Island,Flats
1439,52009901,Karachi,4.0,5.0,7.0,2.0,3.0,1.0,27.5, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,5994.0,45879.21,DHA Phase 8,Sindh,DHA Defence,Houses
1440,52019762,Karachi,3.0,5.0,6.0,2.0,2.0,1.0,18.5, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,41111.11,DHA Phase 8,Sindh,DHA Defence,Houses
1441,52024226,Karachi,2.0,4.0,4.0,1.0,1.0,1.0,4.75, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,900.0,52777.78,DHA Phase 7,Sindh,DHA Defence,Houses
1442,52027564,Karachi,,5.0,6.0,1.0,1.0,1.0,7.5, For Sale,"Civil Lines, Karachi, Sindh, ",Relatively New,2997.0,25025.03,Civil Lines,Sindh,Civil Lines,Flats
1443,52007084,Karachi,,4.0,5.0,1.0,1.0,1.0,5.6, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,900.0,62222.22,DHA Phase 8,Sindh,DHA Defence,Houses
1444,51877663,Karachi,,1.0,1.0,0.0,0.0,0.0,1.38, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2115.0,6524.82,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1445,47251022,Karachi,1.0,5.0,5.0,0.0,1.0,1.0,5.4, For Sale,Gulshan,Relatively New,3699.0,14598.54,Bahadurabad,Sindh,Gulshan,Flats
1446,51550188,Karachi,1.0,3.0,4.0,1.0,0.0,0.0,5.4, For Sale,Gulshan,Relatively New,1701.0,31746.03,Bahadurabad,Sindh,Gulshan,Flats
1447,52064688,Karachi,1.0,6.0,6.0,1.0,2.0,1.0,8.9, For Sale,Gulistan,Under Construction,3600.0,24722.22,Gulistan,Sindh,Gulistan,Houses
1448,51828492,Karachi,,2.0,2.0,0.0,1.0,0.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,954.0,7861.64,Bahria Town ,Sindh,Bahria Town Karachi,Flats
