,House Number,City,Name,sub_name,description,House Type,Year,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Area,Purpose,Location,Age Possession
1197,52065490,,10 Marla 3 Bedroom Brand New Apartment Available For Sale In Askari 10 Sector S Lahore Cantt,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","Property Dera Offers,Brand New,10 Marla 03 Bedrooms Luxuary Apartment Available For Sale In Askari 10 Sector S Lahore Cantt03 Bedrooms,03 Bathrooms,Drawing Room,Dining Room,Kitchen,TV Lounge,Laundry Area,Store Room,Servant Room,Car Parking,Built In 2024,Near By Park, Near By Masjid, Near By Market, Near By Ring Road, Near By Airport, Near By School,For More Details Please Contact Us. .",,2025.0, 2 ,3.0,3.0,1.0,1.0,1.0,3.6, 10 Marla, For Sale,"Askari, Lahore, Punjab, ",Under Construction
1198,51003057,Lahore,5 Marla 1 Year Old Facing Park House For Sale Available In Valencia Housing Society Lahore,"Valencia Housing Society, Lahore, Punjab",5 Marla 1 year old facing Park house for sale available in Valencia Housing Society Lahore3 bedroom 3 bathroom drawing room double TV launch double kitchen store room one car parking total tile flooring jaati belt solid construction solid woodwork nearby commercial Market near family park near Masjid near Ring Road approach near University of Lahore approach via 3 km Shaukat Khanum Hospital approach via 3 km ucp University approach,Lahore Houses,2023.0, 1 ,3.0,3.0,0.0,2.0,1.0,2.1, 5 Marla, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Relatively New
1199,52065583,Lahore,10 Marla With Basement 10 Kw Soler House is Available For Sale in Askari 10 Sector C,"Askari 10 - Sector C, Askari 10, Askari, Lahore, Punjab","Property Dera Offer. . . 10 Marla With Basement 10 Kw Soler House is Available For Sale in Askari 10 Sector C04 Bedroom04 BathroomDrawingDiningTV LoungeKitchenStore RoomServant RoomLaundry AreaCar ParkingNear By. Mosque,Hospitals,Family Park,Community Lawn & Garden,Kids Play Area,GYM,Commercial Market,Groccery Store,And Other Brands. rla With Basement 10 Kw Soler House is Available For Sale in Askari 10 Sector CView Contact Detail",Lahore Houses,2015.0, 2 ,4.0,4.0,1.0,1.0,2.0,5.75, 10 Marla, For Sale,"Askari, Lahore, Punjab, ",New Property
1200,51858306,Lahore,Ultra Modern Bungalow For Sale Near Jalal Sons &Amp; Wateen Chowk &Amp; K Club,"DHA Phase 5 - Block E, DHA Phase 5, DHA Defence, Lahore, Punjab","HARMAIN REAL ESTATE OFFERS'ONE KANAL Bungalow Details:> 5 Master Bed with attached Baths> 6 Bathrooms in the Bungalow. > 2 Beautiful T. V Lounge 1 Drawing & Dinning > 2 Fotile Company Kitchens> 2 Servant Quarters> 4 Big Cars Parking> Grohi Sanitary Fittings> 2 Store Rooms> Beautiful Lawn & Terrace> Bar B. Q Area in Bungalow> 2 Imported Jacuzzi's and 5 Cabin Showers in baths. Main Approach from Ring Road Near Main Boulevard, DHA Office Complex, All Banks Hub, Very Reasonable Demand. Meeting Possible 24/7.",Lahore Houses,2024.0, 4 ,5.0,6.0,0.0,0.0,0.0,8.11, 1 Kanal, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New
1201,51936827,Lahore,2 -Kanal Dehleez Studio Design With Swimming Pool &Amp; Private Cinema Bungalow For Sale At Cost Price Owner Very Needy,"DHA Phase 6, DHA Defence, Lahore, Punjab","This luxurious 16,000-square-foot, 2-kanal fully furnished house in DHA Lahore Phase 6 features a basement, home theatre, and a temperature-controlled swimming pool. The home is outfitted with Haier ACs, imported Italian and German washroom fittings, Versace tiles, Spanish front elevation tiles, and custom-branded furniture. Interior highlights include white Carrara marble flooring, solid ash wood, and a stunning 22-foot Dekton entrance door. It also features double-glazed windows, Barazza kitchen accessories, a Smeg freezer and microwave, and an imported lift system. Accommodation Includes:  6 Master Size Bedrooms  7 Master Washrooms  1 Dinning Room  1 Drawing Room  3 TV Lounges  3 Kitchens  Swimming Pool  Home Theatre  4 Servant Quarters  1 Maid Room  4 Car Parking Space",Lahore Houses,2024.0, 4 ,6.0,7.0,2.0,2.0,2.0,17.99, 2 Kanal, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New
1202,52084690,Lahore,Don't Miss Out 5 Marla Luxurious Bungalow For Sale At Prime Location,"DHA 9 Town, DHA Defence, Lahore, Punjab","IT HAS- 3 Bedrooms with attached washrooms- Tiles and wooden flooring in bedrooms- Solid tiles flooring in washrooms- Solid sentry fittings in washrooms- Kitchen with solid cabinets and burners- T. V lounge with huge sitting area- Open terrace with huge sitting area- Garage with single car parking- Store room- Powder Room- Lush green lawn- Comfortable stairs- Solid wooden doors and Main gateThis house is situated nearby Commercial market, Masjid and ParkOWNER DEMAND For further information call",Lahore Houses,2024.0, 1 ,3.0,4.0,0.0,2.0,0.0,1.92, 5 Marla, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New
1203,52130729,Lahore,Highly-Desirable House Available In Al-Ahmad Garden Housing Scheme For sale,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore, Punjab",750 square feet House for sale in AL Ahmad Garden GT Road Lahore,Lahore Houses,,,3.0,4.0,0.0,2.0,0.0,1.15, 3.3 Marla, For Sale,"GT Road, Lahore, Punjab, ",Undefined
1204,52131296,,A Well Designed Prime Location Flat Is Up For sale In An Ideal Location In Lahore,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",10 Marla 3 Bed Apartment For Sale In Askari 11 Sector D. . IDEAL LOCATION FOR LIVING. GOOD LOCATION. DIRECT APPROACH FROM MAIN ROAD. UNIQUE DESIGN. OPEN VIEW. FASING STADIUM PARK. 3 Bedrooms. 4 Bathrooms. 1 Kitchen. Drawing room. Dinning room. Servant quarter. Tv lounge. Servant quarter,,,,3.0,4.0,1.0,1.0,1.0,3.25, 10 Marla, For Sale,"Askari, Lahore, Punjab, ",Undefined
1205,47097334,Lahore,One Kanal Urgent House For Sale Top Location,"Punjab Coop Housing Society, Lahore, Punjab",7 bedroom 8 bathroom Double t. v lounge 3 kitchen drawing room dining Room 4 car parkingCall Us For More Details.,Lahore Houses,2015.0, 4 ,7.0,8.0,1.0,3.0,1.0,5.45, 1 Kanal, For Sale,"Punjab Coop Housing Society, Lahore, Punjab, ",New Property
1206,50526658,Lahore,Corner 5 Marla House For Sale Is Available In Johar Town Phase 1 - Block B3,"Johar Town Phase 1 - Block B3, Johar Town Phase 1, Johar Town, Lahore, Punjab","A House in Johar Town Phase 1 - Block B3 is the best opportunity you can find, so don't let it slip. Become the owner of 5 Marla property in few easy steps. With this House, all the day to day facilities are at a close reach. An offer like this once comes across quite rarely in Lahore. You are not going to find a better property option anywhere in the city for as low as Rs. 23500000 . If you are looking for properties for sale, we have just the right property option for you. Find out what the property entails below. In the House you can find a laundry room that is perfect for your washing needs. An attached dining room makes it convenient to host your guests in privacy. Your guests will be left in awe when you seat them in your well-decorated, spacious drawing room in this House. Enjoy family time in the lounge that comes with this House. Drop us a line and we'll be happy to guide you further.",Lahore Houses,,,3.0,3.0,0.0,2.0,1.0,2.35, 5 Marla, For Sale,"Johar Town, Lahore, Punjab, ",Undefined
1207,52117386,Lahore,5 Marla Spanish House For Sale In Paragon City Lahore,"Paragon City - Orchard 1 Block, Paragon City, Lahore, Punjab","Bukhari Estate Offers 5 Marla Luxury House For Sale In Most Develop Locality Of Paragon City ,, With 3 Spacious Bedrooms , Two Huge Tv Lounges With Electricity Water Sewerage And All The Basic Amenities Near Lush Green Park Masjid And Develop Commercial Market At Very Reasonable Price",Lahore Houses,2023.0, 1 ,3.0,4.0,0.0,1.0,1.0,2.25, 5 Marla, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New
1208,52091696,Lahore,15 Marla Brand New Brig House For Sale In Sector-S,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","15 Marla Brand New Brig House For Sale In Sector-S well constructed Brand New House 5 bed with attached bath, Powder Room Fully Tiled Flooring, Drawing room, Dining Room, Tv/Lounge, Kitchen, Store, Servant Quarter 4 Car parking, Green Lawn Near Masque , Market, Park, peaceful environment 24 hour security Call for more detail(Askari Property Registered Askari 10 )",Lahore Houses,1995.0, 0 ,0.0,0.0,0.0,0.0,0.0,8.1, 15 Marla, For Sale,"Askari, Lahore, Punjab, ",Old Property
1210,52030453,Lahore,10 Marla 3 Bedroom Apartment Available For Sale In Askari 10 Sector E Lahore,"Askari 10 - Sector E, Askari 10, Askari, Lahore, Punjab","Property Dera Offers,10 Marla 03 Bedroom Upper Portion Available For Sale In Askari 10 Sector E Lahore03 Bedrooms,03 Bathrooms,Drawing Room,Dining Room,Kitchen,TV Lounge,Laundry Area,Store Room,Servant Room,Car Parking,Near By Park, Near By Masjid, Near By Market, Near By Ring Road, Near By Airport, Near By School,For More Details Please Contact Us. .",Lahore Houses,2015.0, 2 ,3.0,3.0,1.0,1.0,1.0,4.4, 10 Marla, For Sale,"Askari, Lahore, Punjab, ",New Property
1211,51760459,Lahore,5 Marla Stylish Brand New First Entry House For Sale Available In DHA Rahbar 11 Sector 2 Defence Road Lahore,"DHA 11 Rahbar, Lahore, Punjab",5 Marla stylish brand new first entry house for sale available in DHA rahbar 11 sector 2 defence road Lahore3 bedroom 4 bathroom drawing room TV launch double kitchen store room one car parking total tile flooring good location good condition solid construction solid woodwork jaati build nearby commercial market near family park near masjid via half kilometre Ring road approach via 1/2 km University of Lahore approach near Valencia town approach near shaukat khanum hospital approach near ucp University approach,Lahore Houses,2024.0, 1 ,3.0,4.0,1.0,2.0,1.0,2.25, 5 Marla, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New
1212,51508884,Lahore,10 Marla House For Sale In DHA Phase-3,"DHA Phase 3, DHA Defence, Lahore, Punjab",10 Marla House For Sale In DHA Phase-3 5 Bedroom DDTVL Double Kitchen BathCar Parking Hot Location Please Feel free to contact me for more details,Lahore Houses,2020.0, 2 ,5.0,6.0,1.0,2.0,2.0,4.5, 10 Marla, For Sale,"DHA Defence, Lahore, Punjab, ",New Property
1213,52119706,Lahore,Charming 5 Marla House For Sale Perfect Home At An Unbeatable Price,"Lake City - Sector M-7B, Lake City, Raiwind Road, Lahore, Punjab","Welcome to Muqaddim Real Estate, your trusted partner in securing prime properties within the prestigious Lake City community. Located in the heart of Lahore, Lake City offers a perfect blend of tranquility, modernity, and convenience, making it one of the most sought-after residential and commercial destinations in the city. Muqaddim Real Estate is a reputable and dynamic company known for its expertise in the property market**Project Details:**- Project: Lake City- Sector: M7B- Plot Size: 5 Marla- Near To Lake City Mall- Near To Grand Mosque- Near To SchoolLake City Features:: Electricity: Water supply: Underground Sewerage: Food courts: Gold class theater: Gyms: Sewerage system: Security service for 24 hours: Sui GasWith a focus on delivering exceptional services and creating long-lasting relationships, Muqaddim Real Estate aims to assist clients in finding their dream properties. Whether residential, commercial, or industrial real estate, the company offers a diverse portfolio to cater to various needs and budgets. Muqaddim Real Estate prides itself on its team of experienced professionals who provide personalized guidance throughout the entire buying, selling, or renting process. 2 Ring road interchanges to connect you with every part of LahoreInternationally Designed Landscape Architecture10,000 Properties DeliveredGated CommunityMajestic Lakes200 feet, 150 feet, and 100 feet carpeted multilane boulevardsLake City Mall with all the famous shopping brands of LahoreLahore's top Eateries include NY212 Pizza, Broadway Pizza, Chit Chat, Daily Deli, Dujaj, Sweet Factory, Gloria Jeans, Jalal Sons, Wazwan, China Town, Jade Cafe, Second Cup Coffee, SubwayAn Australian company maintains a PGA Standard 18 Hole Night-Lit Golf Course. Multiple Schools (Froebel's International School, Scarsdale, and Rosans Islamic Public School)Cinepax 3D CinemaGrand Jamia Mosque (having a capacity of 10,000 People)Uninterrupted 24 7 Power generation back up underground electricityWellness ClubLush Green Maintained parks with jogging tracksZoo, Mini Golf, We Play International Standard trampoline parkMultiple Shopping Marts All leading banks (Faisal, HBL, Allied, Askari, MCB, Sonneri Bank)",Lahore Houses,,,4.0,4.0,0.0,2.0,0.0,2.53, 5 Marla, For Sale,"Raiwind Road, Lahore, Punjab, ",Undefined
1214,52133432,Lahore,1 Kanal Brand New House For Sale In Lake City - Sector M-3 Near Ring Lahore,"Lake City, Raiwind Road, Lahore, Punjab","Near To Masjid Near to parkNear To Commercial Market BIN SALEH REAL ESTATE AND CONSTRUCTION SERVICES OFFERING PLOTS and HOMES AT PRIME LOCATIONS IN LAKE CITY LAHORENOW WE ARE ALSO DEALING IN TURKEY GOLDEN OPPORTUNITY TO BE TURKISH CITIZEN BY INVESTING FOR MORE INFORMATION CONTACT USWe are also providing complete construction services with A+ MaterialGray Structure Rate Rs. 2500/sftArchitectural Services , Interior Designing , Main Society Features are Lake City is the Most Lucrative and Fully Developed Housing SocietyUp To 12000 Families Living HappilyNo Load SheddingUnderground Electrification6 Megawatt Own power plantSecurity 24 7Sky zone Kids Play LandLake City Mall Lush Green Golf CourseCinema ZooBanks Askari Bank ALB Meezan Bank Bank AlHabib Sonehri Bank Faysal BankServaid Pharmacy Lake City Mart Lake City Solon Jalal Sons Galaxy MartInternational Standard Froebels SchoolBeautiful Masque Masjid in Every BlockRing Road ExcessMain Raiwind RoadContact Us For Further DetailsBin Saleh Group Of Companies",Lahore Houses,2024.0,,7.0,7.0,1.0,2.0,1.0,7.25, 1 Kanal, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New
1216,52130592,Lahore,Become Owner Of Your House Today Which Is Centrally Located In Bahria Town - Overseas C In Lahore,"Bahria Town - Overseas C, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",Near to parkNear to MasjidNear to commercial areaNear to HospitalElectricity. AvailableSevrage. AvailableWater supply. Available,Lahore Houses,,,5.0,6.0,1.0,2.0,1.0,4.1, 10 Marla, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined
1217,47130763,Lahore,"5 Marla House For Sale In Johar Town Phase 2, Block G4","Johar Town Phase 2 - Block G4, Johar Town Phase 2, Johar Town, Lahore, Punjab",5 Marla House for Sale total 4 bedrooms 1 bedroom with washroom downstairs tv lounge kitchen 3 bedrooms up stairs 3 washrooms up stairs tv lounge up stairs dine dinning up stairs interested people may contact at the given number,Lahore Houses,2022.0,,4.0,4.0,0.0,1.0,1.0,2.1, 5 Marla, For Sale,"Johar Town, Lahore, Punjab, ",Relatively New
