Unnamed: 0,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
438,50947009,Rawalpindi,2.0,3.0,4.0,1.0,1.0,1.0,1.55, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Relatively New,1361.0,11389.0,Airport Housing Society ,Punjab,Airport Housing Society,Houses
439,51609194,Rawalpindi,3.0,5.0,5.0,1.0,2.0,0.0,4.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3267.0,14998.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
440,51608110,Rawalpindi,3.0,5.0,5.0,1.0,3.0,0.0,4.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,14695.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
441,51697119,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,3.99, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,14658.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
442,51711531,Rawalpindi,1.0,3.0,4.0,1.0,2.0,1.0,2.05, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,15062.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
443,51940454,Rawalpindi,2.0,4.0,4.0,1.0,2.0,2.0,1.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,10231.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
444,51952084,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.69, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14113.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
445,51952088,Rawalpindi,1.0,5.0,6.0,1.0,2.0,1.0,2.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13641.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
446,51642201,Rawalpindi,,4.0,5.0,0.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
447,52079767,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,6.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,22961.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
448,46553236,,,5.0,5.0,1.0,2.0,1.0,1.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1035.0,12077.0,Bahria Heights 1,Punjab,Bahria Town Rawalpindi,
449,51571063,Rawalpindi,,3.0,4.0,1.0,2.0,1.0,11.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,4628.0,23768.0,Bahria Town ,Punjab,Bahria Town Rawalpindi,Houses
450,43841758,Rawalpindi,,5.0,6.0,1.0,1.0,1.0,11.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,21947.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
451,52069339,Rawalpindi,3.0,2.0,3.0,0.0,1.0,0.0,5.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,20206.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
452,43639626,Rawalpindi,4.0,5.0,5.0,3.0,2.0,2.0,26.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,6534.0,39792.0,Bahria Intellectual Village,Punjab,Bahria Town Rawalpindi,Houses
453,51585087,Rawalpindi,,5.0,5.0,1.0,2.0,0.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,16532.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,Houses
454,52009829,Rawalpindi,1.0,4.0,6.0,0.0,2.0,0.0,1.5, For Sale,Gulshan,Relatively New,1361.0,11021.0,Gulshan,Punjab,Gulshan,Houses
455,52074405,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,6.15, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,22594.0,Bahria Town Phase 5,Punjab,Bahria Town Rawalpindi,Houses
456,52000342,,,2.0,2.0,0.0,1.0,0.0,1.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1198.0,12938.0,Bahria Spring North,Punjab,Bahria Town Rawalpindi,
457,51973506,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,11.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,21120.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
458,52010278,Rawalpindi,,6.0,7.0,1.0,2.0,1.0,18.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,9256.0,19447.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
459,51836440,Rawalpindi,2.0,4.0,5.0,0.0,2.0,0.0,2.3, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Relatively New,1634.0,14076.0,Airport Housing Society ,Punjab,Airport Housing Society,Houses
460,51836505,Rawalpindi,2.0,4.0,5.0,0.0,2.0,0.0,2.3, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Relatively New,1634.0,14076.0,Airport Housing Society ,Punjab,Airport Housing Society,Houses
461,51614651,,,1.0,1.0,0.0,1.0,1.0,1.2, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Moderately Old,980.0,12245.0,Bahria Heights 6,Punjab,Bahria Town Rawalpindi,
462,51665874,Rawalpindi,,5.0,6.0,2.0,2.0,1.0,3.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,12858.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
463,52108504,Rawalpindi,3.0,5.0,5.0,1.0,2.0,0.0,5.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,3539.0,14976.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
464,52108464,Rawalpindi,3.0,5.0,5.0,1.0,2.0,1.0,4.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,15614.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
465,45401820,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,9.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,18182.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
466,51512705,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,11.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,21671.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
467,51963012,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.4, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,12592.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
468,51962942,,,2.0,2.0,1.0,1.0,1.0,0.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1089.0,8264.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,
469,51936338,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,2.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1906.0,12067.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
470,51691115,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
471,52067234,Rawalpindi,,5.0,7.0,1.0,2.0,1.0,8.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,15886.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
472,52054442,Rawalpindi,1.0,3.0,3.0,0.0,2.0,0.0,2.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,18369.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
473,52009750,Rawalpindi,1.0,5.0,6.0,0.0,2.0,1.0,2.2, For Sale,"Dhamyal Road, Rawalpindi, Punjab, ",Relatively New,1634.0,13464.0,Dhamyal Road,Punjab,Dhamyal Road,Houses
474,52071923,,2.0,1.0,1.0,0.0,1.0,0.0,1.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,762.0,14436.0,River Hills,Punjab,Bahria Town Rawalpindi,
478,52074769,Rawalpindi,,6.0,6.0,1.0,1.0,0.0,11.5, For Sale,"Shifa Cooperative Housing Society, Rawalpindi, Punjab, ",Relatively New,5445.0,21120.0,Shifa Cooperative Housing Society,Punjab,Shifa Cooperative Housing Society,Houses
481,52066612,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,2722.0,18185.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,Houses
482,51939913,Rawalpindi,4.0,6.0,7.0,1.0,2.0,1.0,4.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,3812.0,12461.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
483,51642677,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,12123.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
484,51864554,,,1.0,0.0,0.0,0.0,0.0,0.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,544.0,11029.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
485,51462957,Rawalpindi,1.0,4.0,5.0,1.0,2.0,2.0,2.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1906.0,12067.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
486,52021603,Rawalpindi,1.0,5.0,6.0,1.0,2.0,1.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,16532.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
487,51457531,Rawalpindi,2.0,4.0,6.0,1.0,2.0,1.0,1.65, For Sale,"Morgah, Rawalpindi, Punjab, ",Relatively New,1824.0,9046.0,Morgah,Punjab,Morgah,Houses
488,51626349,,,2.0,1.0,0.0,1.0,0.0,0.45, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,953.0,4722.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,
489,51613058,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13379.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
490,51612852,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11805.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
491,51609941,,,2.0,1.0,0.0,1.0,0.0,0.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,953.0,5247.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,
492,51609468,,,2.0,2.0,1.0,1.0,1.0,1.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1933.0,8019.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
493,52108330,,,2.0,2.0,0.0,1.0,0.0,0.45, For Sale,"Faizabad, Rawalpindi, Punjab, ",Moderately Old,1198.0,3756.0,Faizabad,Punjab,Faizabad,
494,49833954,Rawalpindi,1.0,5.0,7.0,1.0,2.0,1.0,2.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,15477.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
495,49890561,Rawalpindi,1.0,4.0,4.0,1.0,0.0,0.0,1.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,8395.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
496,52061439,Rawalpindi,,6.0,6.0,1.0,2.0,2.0,8.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,15152.0,Bahria Town Phase 1,Punjab,Bahria Town Rawalpindi,Houses
498,51763234,Rawalpindi,,4.0,4.0,1.0,1.0,1.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1906.0,9706.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
499,52021735,Rawalpindi,1.0,4.0,5.0,1.0,1.0,1.0,1.65, For Sale,"Raheemabad, Rawalpindi, Punjab, ",Relatively New,1361.0,12123.0,Raheemabad,Punjab,Raheemabad,Houses
500,51290745,Rawalpindi,,3.0,3.0,0.0,1.0,0.0,0.98, For Sale,"Dhok Sayedan Road, Rawalpindi, Punjab, ",Relatively New,1334.0,7346.0,Dhok Sayedan Road,Punjab,Dhok Sayedan Road,Houses
501,52064873,Rawalpindi,2.0,5.0,5.0,1.0,2.0,1.0,5.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,20206.0,Bahria Safari Valley ,Punjab,Bahria Town Rawalpindi,Houses
502,52065862,Rawalpindi,,5.0,7.0,2.0,3.0,2.0,15.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,27548.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
503,52066416,,,1.0,1.0,0.0,1.0,0.0,0.42, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,490.0,8571.0,Midway Commercial,Punjab,Bahria Town Rawalpindi,
504,50778281,Rawalpindi,2.0,3.0,4.0,2.0,1.0,1.0,5.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Moderately Old,4900.0,12041.0,Bahria Town ,Punjab,Bahria Town Rawalpindi,Houses
505,49738863,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1906.0,11018.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
506,48833206,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,15797.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
507,51932621,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3267.0,13009.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
509,51085480,Rawalpindi,1.0,3.0,3.0,2.0,1.0,0.0,1.65, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Moderately Old,1634.0,10098.0,Airport Housing Society,Punjab,Airport Housing Society,Houses
510,52078566,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,3.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13226.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
511,51327757,Rawalpindi,2.0,5.0,7.0,1.0,2.0,2.0,11.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,21488.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
512,52103317,Rawalpindi,,4.0,5.0,0.0,1.0,1.0,14.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,8168.0,18119.0,Bahria Intellectual Village,Punjab,Bahria Town Rawalpindi,Houses
513,49257192,Rawalpindi,2.0,5.0,6.0,1.0,2.0,2.0,2.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14166.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
514,52051982,Rawalpindi,1.0,3.0,3.0,0.0,2.0,0.0,2.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,18369.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
515,52107980,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,16.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,5445.0,30854.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
516,50274632,Rawalpindi,,9.0,10.0,1.0,3.0,1.0,7.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,13774.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
517,50311394,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,2.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1906.0,10493.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
518,50805014,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3185.0,14129.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
519,37107033,Rawalpindi,,5.0,7.0,1.0,2.0,1.0,3.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,11021.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
520,52107866,Rawalpindi,2.0,5.0,6.0,1.0,2.0,2.0,2.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,10654.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
521,50441814,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11805.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
522,52060102,Rawalpindi,1.0,4.0,4.0,1.0,1.0,1.0,1.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,1361.0,12123.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
523,49398742,Rawalpindi,2.0,5.0,7.0,0.0,2.0,0.0,4.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,18001.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,Houses
524,52055755,Rawalpindi,3.0,5.0,7.0,1.0,2.0,0.0,5.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,21675.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
525,50456729,Rawalpindi,2.0,5.0,6.0,1.0,2.0,2.0,2.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11018.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
527,51413261,,1.0,2.0,2.0,1.0,1.0,1.0,4.2, For Sale,"Askari 14, Rawalpindi, Punjab, ",Relatively New,3866.0,10864.0,Askari 14,Punjab,Askari 14,
528,51646383,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
530,48610130,Rawalpindi,2.0,3.0,4.0,1.0,1.0,1.0,1.6, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Relatively New,1634.0,9792.0,Airport Housing Society ,Punjab,Airport Housing Society,Houses
531,51719380,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,17450.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
532,51368270,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3267.0,15152.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
533,51665750,Rawalpindi,,5.0,6.0,0.0,2.0,0.0,3.35, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,12307.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
534,51080420,Rawalpindi,,6.0,9.0,1.0,2.0,1.0,5.9, For Sale,"Media Town, Rawalpindi, Punjab, ",Relatively New,3376.0,17476.0,Media Town,Punjab,Media Town,Houses
535,51591308,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,3.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,13777.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
536,52037474,Rawalpindi,,3.0,3.0,0.0,1.0,0.0,1.05, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1089.0,9642.0,Snober City,Punjab,Adiala Road,Houses
537,50131944,,2.0,1.0,1.0,1.0,1.0,1.0,0.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,790.0,10759.0,Bahria Paradise,Punjab,Bahria Town Rawalpindi,
538,52107863,Rawalpindi,,0.0,0.0,0.0,0.0,0.0,3.5, For Sale,"Askari 4, Rawalpindi, Punjab, ",Undefined,2722.0,12858.0,Askari 4,Punjab,Askari 4,Houses
539,52107797,,,0.0,0.0,0.0,0.0,0.0,4.0, For Sale,"Askari 4, Rawalpindi, Punjab, ",Undefined,2722.0,14695.0,Askari 4,Punjab,Askari 4,
540,50667432,Rawalpindi,1.0,3.0,4.0,1.0,1.0,2.0,1.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,11389.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
541,50623636,Rawalpindi,3.0,5.0,6.0,2.0,2.0,2.0,6.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,12397.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
542,50588811,Rawalpindi,3.0,5.0,7.0,2.0,2.0,1.0,7.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,13866.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
543,51049644,Rawalpindi,2.0,3.0,4.0,1.0,2.0,1.0,1.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1634.0,9792.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
546,48767778,Rawalpindi,1.0,5.0,6.0,1.0,2.0,1.0,1.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,12491.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
547,51677772,,1.0,1.0,2.0,2.0,1.0,0.0,1.4, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,980.0,14286.0,Bahria Heights,Punjab,Bahria Town Rawalpindi,
548,51869650,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,10470.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
549,52047466,Rawalpindi,3.0,5.0,7.0,1.0,2.0,0.0,15.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,5445.0,27548.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
550,52046986,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,5.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,21675.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
551,51539446,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,18.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,33058.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
552,52044719,Rawalpindi,5.0,5.0,6.0,1.0,2.0,2.0,4.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,18185.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
553,50639959,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,17450.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
554,50038434,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,3.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13593.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
555,52103427,Rawalpindi,1.0,3.0,4.0,1.0,2.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
556,52103370,Rawalpindi,1.0,3.0,4.0,1.0,1.0,0.0,1.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,12123.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
557,52103402,Rawalpindi,1.0,3.0,4.0,1.0,1.0,1.0,1.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,11021.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
558,52088802,Rawalpindi,5.0,5.0,7.0,1.0,1.0,2.0,1.55, For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab, ",Relatively New,1525.0,10164.0,Gulraiz Housing Scheme,Punjab,Gulraiz Housing Scheme,Houses
559,52093548,,4.0,5.0,6.0,2.0,2.0,1.0,0.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,817.0,6120.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
560,51401671,Rawalpindi,1.0,5.0,7.0,1.0,2.0,1.0,2.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13903.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
561,51381073,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14953.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
