House Number,City,House Type,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society
50302307,Lahore,Lahore Houses,2.0,6.0,7.0,1.0,2.0,1.0,4.3, For Sale,"Izmir Town, Lahore, Punjab, ",Relatively New,2722.0,15797.21,Izmir Town,Punjab,Izmir Town
50302387,Lahore,Lahore Houses,4.0,6.0,7.0,1.0,2.0,1.0,6.9, For Sale,"Izmir Town, Lahore, Punjab, ",Relatively New,5445.0,12672.18,Izmir Town,Punjab,Izmir Town
51932087,Lahore,Lahore Houses,,5.0,6.0,2.0,3.0,0.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,13774.1,DHA Phase 5,Punjab,DHA Defence
51996579,Lahore,Lahore Houses,4.0,5.0,5.0,2.0,2.0,1.0,8.9, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,16345.27,DHA Phase 6,Punjab,DHA Defence
52093326,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,3.0,8.85, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,16253.44,DHA Phase 5,Punjab,DHA Defence
52090873,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,0.0,7.3, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13406.8,DHA Phase 7 ,Punjab,DHA Defence
51977444,Lahore,Lahore Houses,,3.0,5.0,0.0,2.0,0.0,1.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,11756.06,Bahria Town ,Punjab,Bahria Town
52017511,Lahore,Lahore Houses,3.0,6.0,6.0,0.0,2.0,0.0,5.0, For Sale,"Raiwind Road, Lahore, Punjab, ",Under Construction,2722.0,18368.85,Lake City ,Punjab,Raiwind Road
51989836,Lahore,Lahore Houses,,5.0,6.0,0.0,2.0,0.0,3.5,,"Park View City, Lahore, Punjab, ",Undefined,,,Park View City,Punjab,Park View City
52076747,Lahore,Lahore Houses,4.0,4.0,5.0,2.0,2.0,2.0,1.55,,"Park View City, Lahore, Punjab, ",Relatively New,,,Park View City,Punjab,Park View City
52112566,Lahore,Lahore Houses,1.0,3.0,4.0,1.0,2.0,1.0,0.8, For Sale,"Al Haram Garden, Lahore, Punjab, ",Under Construction,817.0,9791.92,Al Ahmad Haram Garden,Punjab,Al Haram Garden
52116543,,,1.0,1.0,1.0,0.0,1.0,1.0,0.65, For Sale,"Gulberg, Lahore, Punjab, ",New Property,544.0,11948.53,CBD Punjab (PCBDDA),Punjab,Gulberg
51871965,Lahore,Lahore Houses,1.0,3.0,4.0,2.0,2.0,1.0,1.02, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,817.0,12484.7,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden
52114829,Lahore,Lahore Houses,,5.0,6.0,0.0,0.0,0.0,8.0, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,14692.38,DHA Phase 7,Punjab,DHA Defence
52114859,Lahore,Lahore Houses,,5.0,6.0,0.0,0.0,0.0,8.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,15610.65,DHA Phase 7,Punjab,DHA Defence
51892776,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,2.0,7.89, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14490.36,DHA Phase 6 ,Punjab,DHA Defence
51525048,Lahore,Lahore Houses,1.0,5.0,4.0,2.0,2.0,2.0,2.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16531.96,DHA 9 Town,Punjab,DHA Defence
52113081,Lahore,Lahore Houses,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Undefined,2722.0,8265.98,Central Park ,Punjab,Central Park Housing Scheme
52013057,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,1.0,7.4, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13590.45,DHA Phase 7,Punjab,DHA Defence
52111468,Lahore,Lahore Houses,,7.0,8.0,2.0,2.0,1.0,24.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,22497.7,DHA Phase 3 ,Punjab,DHA Defence
52112551,Lahore,Lahore Houses,1.0,3.0,3.0,1.0,2.0,2.0,1.25, For Sale,"Raiwind Road, Lahore, Punjab, ",New Property,817.0,15299.88,Al Ahmad,Punjab,Raiwind Road
52076863,Lahore,Lahore Houses,1.0,3.0,4.0,1.0,1.0,1.0,2.0, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,14695.08,Paragon City,Punjab,Paragon City
52081737,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,2.0,1.0,1.9, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,13960.32,Paragon City,Punjab,Paragon City
52098354,Lahore,Lahore Houses,1.0,5.0,6.0,1.0,2.0,1.0,1.65, For Sale,"GT Road, Lahore, Punjab, ",Under Construction,1361.0,12123.44,Al Ahmad,Punjab,GT Road
52097955,Lahore,Lahore Houses,2.0,6.0,7.0,0.0,2.0,0.0,6.25, For Sale,"Punjab Coop Housing Society, Lahore, Punjab, ",Undefined,5445.0,11478.42,Punjab Coop Housing ,Punjab,Punjab Coop Housing Society
52115454,Lahore,Lahore Houses,4.0,7.0,8.0,1.0,2.0,1.0,6.0, For Sale,"Punjab Govt Employees Society, Lahore, Punjab, ",Moderately Old,4356.0,13774.1,PGECHS Phase 2,Punjab,Punjab Govt Employees Society
52054831,,,,1.0,1.0,0.0,1.0,0.0,0.7, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,735.0,9523.81,Bahria Town ,Punjab,Bahria Town
52054947,,,,1.0,1.0,0.0,1.0,0.0,0.65, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,544.0,11948.53,Bahria Town ,Punjab,Bahria Town
52111509,Lahore,Lahore Houses,1.0,3.0,4.0,1.0,1.0,1.0,1.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,14327.7,DHA 9 Town ,Punjab,DHA Defence
51989216,Lahore,Lahore Houses,6.0,6.0,7.0,2.0,2.0,2.0,48.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,44536.27,DHA Phase 6,Punjab,DHA Defence
52112643,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,0.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.08,DHA Phase 7 ,Punjab,DHA Defence
49853715,,,1.0,4.0,4.0,1.0,1.0,0.0,7.5, For Sale,"Bedian Road, Lahore, Punjab, ",Relatively New,49005.0,1530.46,Bedian Road,Punjab,Bedian Road
52103148,Lahore,Lahore Houses,2.0,4.0,4.0,1.0,2.0,1.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,2722.0,27553.27,DHA Phase 6,Punjab,DHA Defence
51270449,Lahore,Lahore Houses,2.0,3.0,4.0,11.0,2.0,1.0,2.3, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16899.34,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar
51866982,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,1.0,2.2, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Undefined,1361.0,16164.58,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar
52111342,Lahore,Lahore Houses,,5.0,6.0,0.0,2.0,0.0,2.25, For Sale,"GT Road, Lahore, Punjab, ",Undefined,1634.0,13769.89,Bismillah Housing Scheme,Punjab,GT Road
52111322,Lahore,Lahore Houses,,5.0,6.0,1.0,2.0,1.0,6.5, For Sale,"Punjab Small Industries Colony, Lahore, Punjab, ",Undefined,3812.0,17051.42,Punjab Small Industries Colony,Punjab,Punjab Small Industries Colony
52110907,Lahore,Lahore Houses,,7.0,6.0,1.0,2.0,1.0,9.25, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,5445.0,16988.06,Bahria Town ,Punjab,Bahria Town
52082920,Lahore,Lahore Houses,,5.0,6.0,1.0,2.0,0.0,3.0,,"Park View City, Lahore, Punjab, ",Undefined,,,Park View City,Punjab,Park View City
52108068,Lahore,Lahore Houses,,5.0,6.0,0.0,2.0,0.0,3.1,,"Park View City, Lahore, Punjab, ",Undefined,,,Park View City,Punjab,Park View City
52054994,,,,1.0,1.0,0.0,1.0,0.0,0.56, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,544.0,10294.12,Bahria Town ,Punjab,Bahria Town
51869633,Lahore,Lahore Houses,4.0,6.0,7.0,2.0,2.0,2.0,9.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,16528.93,DHA Phase 5,Punjab,DHA Defence
51869722,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,2.0,5.7, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,10468.32,DHA Phase 7,Punjab,DHA Defence
51090036,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,2.0,7.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14600.55,DHA Phase 5 ,Punjab,DHA Defence
51666094,Lahore,Lahore Houses,4.0,5.0,6.0,0.0,0.0,0.0,6.45, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11845.73,DHA Phase 7 ,Punjab,DHA Defence
52031327,Lahore,Lahore Houses,3.0,4.0,4.0,0.0,1.0,1.0,4.1, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,15062.45,Askari 11 ,Punjab,Askari
51880552,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,2.0,6.98, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12819.1,DHA Phase 7 ,Punjab,DHA Defence
51856365,Lahore,Lahore Houses,,3.0,5.0,1.0,2.0,0.0,1.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,11756.06,Bahria Town ,Punjab,Bahria Town
52103262,Lahore,Lahore Houses,,7.0,7.0,1.0,1.0,0.0,15.0, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,13774.1,DHA Phase 2,Punjab,DHA Defence
52110836,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,1.0,2.25, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,16531.96,Bahria Town ,Punjab,Bahria Town
51997397,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,2.0,1.0,1.85, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13592.95,DHA 9 Town,Punjab,DHA Defence
52111728,Lahore,Lahore Houses,2.0,4.0,5.0,1.0,0.0,1.0,4.5, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,2722.0,16531.96,Paragon City ,Punjab,Paragon City
51995982,Lahore,Lahore Houses,2.0,5.0,5.0,2.0,2.0,1.0,7.05, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12947.66,DHA Phase 7,Punjab,DHA Defence
52055119,,,,1.0,1.0,0.0,1.0,0.0,0.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,599.0,10016.69,Bahria Town ,Punjab,Bahria Town
52089028,Lahore,Lahore Houses,,0.0,0.0,0.0,0.0,0.0,0.75, For Sale,"Highcourt Society, Lahore, Punjab, ",Undefined,681.0,11013.22,High Court Society ,Punjab,Highcourt Society
52077036,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11937.56,DHA Phase 7 ,Punjab,DHA Defence
52081220,Lahore,Lahore Houses,,,,,,,11.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,21120.29,DHA Phase 6,Punjab,DHA Defence
52088289,Lahore,Lahore Houses,4.0,6.0,7.0,2.0,3.0,1.0,12.75, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,11707.99,DHA Phase 7 ,Punjab,DHA Defence
51983371,Lahore,Lahore Houses,,3.0,5.0,0.0,2.0,0.0,2.9, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,21307.86,Bahria Town ,Punjab,Bahria Town
51931420,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,2.0,1.0,2.3, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16899.34,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar
52116729,Lahore,Lahore Houses,1.0,3.0,3.0,0.0,1.0,1.0,8.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,15610.65,DHA Phase 6,Punjab,DHA Defence
51983386,Lahore,Lahore Houses,,3.0,5.0,0.0,2.0,0.0,2.8, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,20573.11,Bahria Town ,Punjab,Bahria Town
51913191,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,2.0,1.0,2.4, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,17634.09,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar
52017155,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,2.0,6.25, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11478.42,DHA Phase 7,Punjab,DHA Defence
51824317,,,2.0,4.0,4.0,0.0,1.0,1.0,3.1, For Sale,"Askari, Lahore, Punjab, ",New Property,3267.0,9488.83,Askari 11 ,Punjab,Askari
52111293,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"Bahria Nasheman, Lahore, Punjab, ",Undefined,1361.0,11388.68,Bahria Nasheman ,Punjab,Bahria Nasheman
52116811,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,2.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11937.56,DHA Phase 7 ,Punjab,DHA Defence
51933594,,,,0.0,0.0,0.0,0.0,0.0,0.75, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,599.0,12520.87,Bahria Homes,Punjab,Bahria Town
50841578,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,0.0,1.65, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1089.0,15151.52,Defence Road,Punjab,Defence Road
52116801,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,1.0,7.8, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14325.07,DHA Phase 7,Punjab,DHA Defence
51942862,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,11388.68,DHA 11 Rahbar Phase 2 Extension ,Punjab,DHA 11 Rahbar
52116774,Lahore,Lahore Houses,1.0,3.0,4.0,1.0,1.0,1.0,1.85, For Sale,"DHA Defence, Lahore, Punjab, ",Old Property,1361.0,13592.95,DHA 9 Town,Punjab,DHA Defence
51748976,Lahore,Lahore Houses,5.0,5.0,6.0,2.0,2.0,0.0,7.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13314.97,DHA Phase 7,Punjab,DHA Defence
51748783,Lahore,Lahore Houses,5.0,5.0,6.0,2.0,2.0,1.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.08,DHA Phase 3,Punjab,DHA Defence
52001371,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,13774.1,DHA Phase 6,Punjab,DHA Defence
51496690,Lahore,Lahore Houses,,0.0,0.0,0.0,0.0,0.0,2.05, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,1361.0,15062.45,DHA 9 Town,Punjab,DHA Defence
52070241,Lahore,Lahore Houses,,4.0,4.0,0.0,2.0,0.0,4.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,16531.96,DHA Phase 7,Punjab,DHA Defence
52134941,Lahore,Lahore Houses,,3.0,4.0,1.0,2.0,1.0,1.8, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,13225.57,Bahria Town ,Punjab,Bahria Town
52134942,Lahore,Lahore Houses,,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,10470.24,Bahria Town ,Punjab,Bahria Town
52120961,Lahore,Lahore Houses,3.0,6.0,7.0,1.0,2.0,1.0,4.4, For Sale,"Punjab Govt Employees Society, Lahore, Punjab, ",Under Construction,2722.0,16164.58,PGECHS Phase 2,Punjab,Punjab Govt Employees Society
50905931,Lahore,Lahore Houses,4.0,,,,,,16.25, For Sale,"DHA Defence, Lahore, Punjab, ",Moderately Old,10890.0,14921.95,DHA Phase 8 ,Punjab,DHA Defence
52093553,Lahore,Lahore Houses,,6.0,8.0,3.0,5.0,3.0,38.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,34894.4,DHA Phase 6,Punjab,DHA Defence
52067223,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,3.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11937.56,DHA Phase 3,Punjab,DHA Defence
51838705,Lahore,Lahore Houses,,3.0,5.0,1.0,2.0,1.0,1.6, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,1361.0,11756.06,Bahria Orchard Phase 1 ,Punjab,Bahria Orchard
52070605,Lahore,Lahore Houses,,4.0,5.0,0.0,2.0,0.0,3.55, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,5445.0,6519.74,Bahria Orchard Phase 1,Punjab,Bahria Orchard
51682094,Lahore,Lahore Houses,,4.0,5.0,0.0,2.0,1.0,2.55, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1361.0,18736.22,Dream Gardens Phase 2,Punjab,Defence Road
52011601,Lahore,Lahore Houses,1.0,4.0,4.0,2.0,2.0,1.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,15429.83,Park View City ,Punjab,Park View City
52012992,Lahore,Lahore Houses,4.0,5.0,6.0,2.0,2.0,1.0,8.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14692.38,DHA Phase 6,Punjab,DHA Defence
52133790,Lahore,Lahore Houses,,3.0,3.0,0.0,2.0,0.0,1.85, For Sale,"Bahria Orchard, Lahore, Punjab, ",Under Construction,1361.0,13592.95,Low Cost ,Punjab,Bahria Orchard
52107805,Lahore,Lahore Houses,2.0,3.0,7.0,1.0,2.0,1.0,1.75, For Sale,"Bahria Town, Lahore, Punjab, ",Under Construction,1361.0,12858.19,Bahria Town ,Punjab,Bahria Town
52134012,Lahore,Lahore Houses,1.0,5.0,8.0,1.0,3.0,1.0,3.25, For Sale,"Johar Town, Lahore, Punjab, ",Under Construction,1361.0,23879.5,Johar Town Phase 2,Punjab,Johar Town
52130850,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,0.0,1.48, For Sale,"Main Canal Bank Road, Lahore, Punjab, ",Undefined,817.0,18115.06,Indigo Canal Homes,Punjab,Main Canal Bank Road
52119794,Lahore,Lahore Houses,,4.0,5.0,1.0,2.0,2.0,4.55, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,3267.0,13927.15,Johar Town Phase 2,Punjab,Johar Town
52132588,Lahore,Lahore Houses,,4.0,5.0,0.0,2.0,0.0,3.6, For Sale,"GT Road, Lahore, Punjab, ",Undefined,2178.0,16528.93,Bismillah Housing Scheme ,Punjab,GT Road
52028992,Lahore,Lahore Houses,4.0,6.0,7.0,2.0,0.0,1.0,9.79, For Sale,"Wapda Town, Lahore, Punjab, ",New Property,10890.0,8989.9,Wapda Town,Punjab,Wapda Town
51996256,Lahore,Lahore Houses,6.0,7.0,10.0,4.0,3.0,0.0,58.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,53259.87,DHA Phase 6,Punjab,DHA Defence
52065490,,,2.0,3.0,3.0,1.0,1.0,1.0,3.6, For Sale,"Askari, Lahore, Punjab, ",Under Construction,2722.0,13225.57,Askari 10 ,Punjab,Askari
51003057,Lahore,Lahore Houses,1.0,3.0,3.0,0.0,2.0,1.0,2.1, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Relatively New,1361.0,15429.83,Valencia Housing Society,Punjab,Valencia Housing Society
52065583,Lahore,Lahore Houses,2.0,4.0,4.0,1.0,1.0,2.0,5.75, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,21124.17,Askari 10 ,Punjab,Askari
51858306,Lahore,Lahore Houses,4.0,5.0,6.0,0.0,0.0,0.0,8.11, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14894.4,DHA Phase 5 ,Punjab,DHA Defence
51936827,Lahore,Lahore Houses,4.0,6.0,7.0,2.0,2.0,2.0,17.99, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,16519.74,DHA Phase 6,Punjab,DHA Defence
52084690,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,2.0,0.0,1.92, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,14107.27,DHA 9 Town,Punjab,DHA Defence
52130729,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,0.0,1.15, For Sale,"GT Road, Lahore, Punjab, ",Undefined,898.0,12806.24,Al Ahmad,Punjab,GT Road
52131296,,,,3.0,4.0,1.0,1.0,1.0,3.25, For Sale,"Askari, Lahore, Punjab, ",Undefined,2722.0,11939.75,Askari 11 ,Punjab,Askari
47097334,Lahore,Lahore Houses,4.0,7.0,8.0,1.0,3.0,1.0,5.45, For Sale,"Punjab Coop Housing Society, Lahore, Punjab, ",New Property,5445.0,10009.18,Punjab Coop Housing Society,Punjab,Punjab Coop Housing Society
50526658,Lahore,Lahore Houses,,3.0,3.0,0.0,2.0,1.0,2.35, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,1361.0,17266.72,Johar Town Phase 1 ,Punjab,Johar Town
52117386,Lahore,Lahore Houses,1.0,3.0,4.0,0.0,1.0,1.0,2.25, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,16531.96,Paragon City ,Punjab,Paragon City
52091696,Lahore,Lahore Houses,0.0,0.0,0.0,0.0,0.0,0.0,8.1, For Sale,"Askari, Lahore, Punjab, ",Old Property,4084.0,19833.5,Askari 10 ,Punjab,Askari
52030453,Lahore,Lahore Houses,2.0,3.0,3.0,1.0,1.0,1.0,4.4, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,16164.58,Askari 10 ,Punjab,Askari
51760459,Lahore,Lahore Houses,1.0,3.0,4.0,1.0,2.0,1.0,2.25, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16531.96,DHA 11 Rahbar,Punjab,DHA 11 Rahbar
51508884,Lahore,Lahore Houses,2.0,5.0,6.0,1.0,2.0,2.0,4.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,2722.0,16531.96,DHA Phase 3,Punjab,DHA Defence
52119706,Lahore,Lahore Houses,,4.0,4.0,0.0,2.0,0.0,2.53, For Sale,"Raiwind Road, Lahore, Punjab, ",Undefined,1361.0,18589.27,Lake City ,Punjab,Raiwind Road
52133432,Lahore,Lahore Houses,,7.0,7.0,1.0,2.0,1.0,7.25, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New,5445.0,13314.97,Lake City,Punjab,Raiwind Road
52130592,Lahore,Lahore Houses,,5.0,6.0,1.0,2.0,1.0,4.1, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,15062.45,Bahria Town ,Punjab,Bahria Town
47130763,Lahore,Lahore Houses,,4.0,4.0,0.0,1.0,1.0,2.1, For Sale,"Johar Town, Lahore, Punjab, ",Relatively New,1361.0,15429.83,Johar Town Phase 2 ,Punjab,Johar Town
52132940,Lahore,Lahore Houses,6.0,6.0,7.0,3.0,3.0,2.0,14.95, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,10890.0,13728.19,DHA Phase 3,Punjab,DHA Defence
52062652,Lahore,Lahore Houses,,3.0,4.0,0.0,2.0,1.0,1.8, For Sale,Khayaban,Undefined,1361.0,13225.57,Khayaban,Punjab,Khayaban
52132622,Lahore,Lahore Houses,1.0,3.0,3.0,0.0,2.0,1.0,1.06, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Under Construction,681.0,15565.35,Al Ahmad Rehman Garden Phase 4,Punjab,Al Rehman Garden
50919178,,,2.0,1.0,1.0,1.0,1.0,1.0,3.5, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,1579.0,22165.93,Oyster Court Luxury Residences,Punjab,Gulberg
52085611,Lahore,Lahore Houses,,5.0,6.0,2.0,2.0,2.0,19.6, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,17998.16,DHA Phase 2,Punjab,DHA Defence
51491803,Lahore,Lahore Houses,,5.0,6.0,1.0,1.0,0.0,5.6, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,2722.0,20573.11,DHA Phase 5,Punjab,DHA Defence
51543586,Lahore,Lahore Houses,3.0,4.0,5.0,2.0,2.0,2.0,5.3, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,5445.0,9733.7,DHA Phase 1,Punjab,DHA Defence
51543689,Lahore,Lahore Houses,2.0,4.0,5.0,2.0,2.0,2.0,4.0, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,2450.0,16326.53,DHA Phase 3,Punjab,DHA Defence
52129553,Lahore,Lahore Houses,,,,,,,4.6, For Sale,"Lahore Press Club Housing Scheme, Lahore, Punjab, ",Undefined,2722.0,16899.34,Lahore Press Club Housing Scheme,Punjab,Lahore Press Club Housing Scheme
